GEOID,NAME,Population,Median_Income,Education_Bach_Plus_Pct,Poverty_Rate_Pct,Unemployment_Rate_Pct
17089,"Kane County, Illinois",518648.0,88935.0,35.96619129904154,8.440592319527644,5.155707863407406
17091,"Kankakee County, Illinois",108104.0,61664.0,20.747473055229797,13.23319853649143,5.370575324992028
17093,"Kendall County, Illinois",130757.0,101816.0,35.261582117907345,4.360346800390112,4.258189636999873
17095,"Knox County, Illinois",50193.0,45994.0,19.650842793257652,16.155570548675648,5.172102267594182
17097,"Lake County, Illinois",714484.0,97127.0,46.31948689874941,7.557241608965747,5.332432733192032
17099,"LaSalle County, Illinois",109986.0,62825.0,18.49629095404904,13.683092768004812,5.819279247292739
17101,"Lawrence County, Illinois",15465.0,52020.0,13.287270794578793,13.771996939556235,6.369029035279425
17103,"Lee County, Illinois",34373.0,62250.0,18.641704839673373,11.95081337261432,3.6150680595125038
17105,"Livingston County, Illinois",35902.0,61419.0,16.772865793327266,11.910684671878702,4.490398818316101
17107,"Logan County, Illinois",28238.0,59809.0,21.066761219734577,10.425898572131954,5.641694811175929
17109,"McDonough County, Illinois",27743.0,45704.0,32.215655530092874,19.38226126381411,8.562971315808019
17111,"McHenry County, Illinois",310749.0,93801.0,35.18616269205392,6.283805694273299,5.0712024861989535
17113,"McLean County, Illinois",171455.0,70339.0,45.60749990424024,15.713283356106208,3.2281067131489887
17115,"Macon County, Illinois",104331.0,55954.0,23.462909333927378,15.340616202069867,8.073763825634353
17117,"Macoupin County, Illinois",45152.0,58227.0,18.480736234596787,14.995250373184966,4.875278080181758
17119,"Madison County, Illinois",266112.0,66882.0,28.468129683848613,12.167290157549873,5.254136726217944
17121,"Marion County, Illinois",37781.0,53209.0,16.197747661767515,16.87860639374299,8.981069042316259
17123,"Marshall County, Illinois",11781.0,60231.0,17.995337995337994,11.365444100751215,4.212902012413014
17125,"Mason County, Illinois",13225.0,54415.0,16.72944130571249,14.010883728060092,5.206209816528148
17127,"Massac County, Illinois",14280.0,57658.0,13.11619718309859,14.010457703602894,4.423902277979532
17129,"Menard County, Illinois",12343.0,79743.0,24.443162146566646,6.568804329998359,5.0879396984924625
17131,"Mercer County, Illinois",15779.0,59972.0,18.73001776198934,9.990350595046639,4.174252275682705
17133,"Monroe County, Illinois",34732.0,92950.0,37.051630986716496,3.218958999709218,2.4187650193292236
17135,"Montgomery County, Illinois",28482.0,59309.0,17.863702271628807,14.62393363074274,4.58986019875358
17137,"Morgan County, Illinois",33189.0,55261.0,21.077202386098385,13.009868421052632,6.254008980115458
17139,"Moultrie County, Illinois",14634.0,67309.0,19.81074481074481,8.575013943112102,3.753351206434316
17141,"Ogle County, Illinois",51787.0,67534.0,21.585413308132747,8.826298446571473,6.545178435839027
17143,"Peoria County, Illinois",182439.0,58426.0,32.91692844961936,15.616175848950261,7.2771556041154515
17145,"Perry County, Illinois",21158.0,53108.0,11.641771488469601,19.00410899653979,4.6852474771744355
17147,"Piatt County, Illinois",16664.0,77559.0,31.079700272479567,5.765060240963855,4.546495648190564
17149,"Pike County, Illinois",14923.0,51529.0,17.573423206547904,13.712421023397903,5.936788154897495
17151,"Pope County, Illinois",3820.0,48013.0,14.492254733218587,21.47409254641175,7.5558982266769465
17153,"Pulaski County, Illinois",5279.0,40197.0,14.713679745493108,18.244538137217326,6.256684491978609
17155,"Putnam County, Illinois",5638.0,67419.0,19.965953307392997,9.577114427860696,4.038946988820772
17157,"Randolph County, Illinois",30632.0,58093.0,13.19052987598647,13.21173554330534,4.716280451574569
17159,"Richland County, Illinois",15876.0,59963.0,19.394435351882162,13.524642903101276,4.728789986091794
17161,"Rock Island County, Illinois",144694.0,58974.0,23.570925907308737,14.689289805269187,6.557056448796569
17163,"St. Clair County, Illinois",258597.0,63017.0,29.63183369039118,13.622531130296482,5.5627553069746645
17165,"Saline County, Illinois",23869.0,47541.0,19.16603575796401,17.000214270409256,7.423863741553271
17167,"Sangamon County, Illinois",196759.0,66149.0,33.975706610605,14.08890178923144,5.347007158450526
17169,"Schuyler County, Illinois",6953.0,58447.0,17.36842105263158,17.24789305434467,6.540880503144654
17171,"Scott County, Illinois",4923.0,63555.0,22.073101085094233,12.096276486319688,4.11740725642071
17173,"Shelby County, Illinois",21160.0,60103.0,17.392165929057402,9.00510082471278,3.7507157854552395
17175,"Stark County, Illinois",5436.0,55109.0,19.5046439628483,13.262999246420499,3.598260181890075
17177,"Stephenson County, Illinois",44817.0,53806.0,21.34753778951007,14.095147349077791,6.76185712336865
17179,"Tazewell County, Illinois",131977.0,68860.0,27.6671754733526,8.874366807161364,4.2459239130434785
17181,"Union County, Illinois",17259.0,53363.0,22.6983487716472,19.54705882352941,6.951582364078983
17183,"Vermilion County, Illinois",74953.0,49063.0,16.322301933264267,18.645391653648737,6.632433429678372
17185,"Wabash County, Illinois",11414.0,49680.0,18.50481125092524,13.870682019486273,4.736454109841503
17187,"Warren County, Illinois",16887.0,59673.0,22.391718877690003,12.245156388501963,8.379821958456974
17189,"Washington County, Illinois",13827.0,67030.0,22.572888488127443,7.49135330046361,5.005546311702718
17191,"Wayne County, Illinois",16250.0,51540.0,15.225399052797755,14.469135802469136,3.9076376554174073
17193,"White County, Illinois",13959.0,51351.0,16.20945134160993,15.27345486883059,3.6021926389976504
17195,"Whiteside County, Illinois",55932.0,59812.0,18.827301878149335,12.141997154219416,4.090500987609984
17197,"Will County, Illinois",696403.0,95751.0,35.369060051369004,6.79048501591076,5.175051008328922
17199,"Williamson County, Illinois",67271.0,54682.0,26.61939520333681,13.918989842857584,4.68949247640908
17201,"Winnebago County, Illinois",285471.0,57779.0,23.256304249454935,15.861484742891111,7.850059305320635
17203,"Woodford County, Illinois",38571.0,76486.0,34.91347747331098,6.1966268146883,3.4748834800621435
18001,"Adams County, Indiana",35685.0,56037.0,14.422941755306686,15.32648212292102,3.0172957959853552
18003,"Allen County, Indiana",381839.0,61456.0,29.88843760420056,12.34460387970982,4.961936523704778
18005,"Bartholomew County, Indiana",81759.0,71183.0,35.21811689127353,11.61579847767337,3.8107441154138195
18007,"Benton County, Indiana",8687.0,56155.0,17.51750042683968,16.709481550677253,4.03661112414926
18009,"Blackford County, Indiana",12139.0,45080.0,14.249007241298761,18.210649307294275,4.598825831702544
18011,"Boone County, Indiana",69839.0,94843.0,49.41417628654655,5.867665418227216,3.152709359605911
18013,"Brown County, Indiana",15444.0,67737.0,27.688671281445217,8.653088042049935,4.9294863501099755
18015,"Carroll County, Indiana",20288.0,56929.0,14.680191603268527,6.468008770181383,3.3707865168539324
18017,"Cass County, Indiana",37918.0,51776.0,13.617379976244301,13.25056249830573,4.4364572716056
18019,"Clark County, Indiana",120185.0,62296.0,22.754712479121928,9.953707614590549,3.947034570250555
18021,"Clay County, Indiana",26397.0,63361.0,16.29734745115162,9.536997308577448,4.737556922585284
18023,"Clinton County, Indiana",33010.0,55582.0,14.938953623322965,10.629322911820353,3.6381574890546955
18025,"Crawford County, Indiana",10511.0,42465.0,11.733046286329387,19.18997107039537,3.252217420968843
18027,"Daviess County, Indiana",33281.0,57083.0,13.681411650954796,10.990858785043873,2.55199107787181
18029,"Dearborn County, Indiana",50494.0,72674.0,24.904878187290592,9.304754826138486,3.121562677792528
18031,"Decatur County, Indiana",26466.0,65000.0,20.8246610789222,10.33089649865333,3.957403943013383
18033,"DeKalb County, Indiana",43059.0,60757.0,18.686747401283064,10.354856110889603,3.931740614334471
18035,"Delaware County, Indiana",112480.0,49321.0,25.44381241671801,20.5684076408896,6.347180528841832
18037,"Dubois County, Indiana",43474.0,65389.0,24.64726631393298,10.250205567954893,2.1557719054242
18039,"Elkhart County, Indiana",206314.0,61182.0,20.019431141847335,11.403526070836948,4.415976619581101
18041,"Fayette County, Indiana",23393.0,48101.0,15.056645145571935,16.9577685088634,4.924105529454283
18043,"Floyd County, Indiana",79594.0,69858.0,30.265525325772856,9.48943481382706,4.124262223409682
18045,"Fountain County, Indiana",16422.0,54475.0,13.034410844629823,11.00776148823457,4.899387576552931
18047,"Franklin County, Indiana",22769.0,69440.0,21.363926067558957,6.934064476186265,2.2516328635269853
18049,"Fulton County, Indiana",20400.0,56885.0,16.29751357530723,14.219102531962898,6.5228504242919945
18051,"Gibson County, Indiana",33017.0,59697.0,18.175750834260292,10.7667463743362,2.8404242350359623
18053,"Grant County, Indiana",66802.0,50009.0,19.556378749548248,18.823606172315923,7.386381359368664
18055,"Greene County, Indiana",30924.0,55470.0,15.719965269844172,12.81908444473572,5.946168634990387
18057,"Hamilton County, Indiana",341616.0,104858.0,60.53403978717036,3.9562943857541604,3.003255836259678
18059,"Hancock County, Indiana",78616.0,79126.0,32.57249180207067,4.813796293916575,3.0060962791675427
18061,"Harrison County, Indiana",39516.0,63586.0,18.773520662341852,8.433271832718328,4.559579939991427
18063,"Hendricks County, Indiana",172100.0,87961.0,39.454400222268525,5.201384984167382,2.6189873951351124
18065,"Henry County, Indiana",48857.0,54154.0,17.546231054614477,13.6511781545915,4.802403512826438
18067,"Howard County, Indiana",83349.0,59238.0,20.84073416222617,11.625577247293963,5.612983770287141
18069,"Huntington County, Indiana",36572.0,56705.0,20.926804000478143,10.52348308877684,2.6197644324724028
18071,"Jackson County, Indiana",45948.0,59504.0,17.535971223021583,13.351687707046288,4.126799606545649
18073,"Jasper County, Indiana",33006.0,69632.0,17.406448155756006,8.120959721531577,4.329141123680718
18075,"Jay County, Indiana",20570.0,48904.0,12.94425466967076,14.74115382717268,4.197080291970803
18077,"Jefferson County, Indiana",33000.0,53784.0,18.41659794261904,13.7764901201211,3.6644418269859966
18079,"Jennings County, Indiana",27619.0,63612.0,15.432522299044704,12.509758727090226,4.240785541482852
18081,"Johnson County, Indiana",159739.0,77977.0,32.823740163757606,7.596860611401677,3.4602076124567476
18083,"Knox County, Indiana",36362.0,51784.0,18.639933856965687,15.080685167352417,3.463755264908003
18085,"Kosciusko County, Indiana",80151.0,66764.0,24.299013114937594,8.944083556234874,3.587049538841875
18087,"LaGrange County, Indiana",40085.0,75624.0,10.428712150413293,5.3223974763406945,3.377110694183865
18089,"Lake County, Indiana",495925.0,62052.0,23.69360259346281,14.749059163088596,7.1238326840202815
18091,"LaPorte County, Indiana",112184.0,60226.0,19.661417023058668,14.32064670176347,5.384038317271625
18093,"Lawrence County, Indiana",45133.0,60041.0,19.761136014545,10.981266324416824,3.874169170536283
18095,"Madison County, Indiana",130037.0,54491.0,19.016049859356905,15.0976866251944,5.751925940312034
18097,"Marion County, Indiana",969542.0,54601.0,32.78647927236592,15.913618220906606,5.597949773406423
18099,"Marshall County, Indiana",46175.0,58296.0,20.533767290480064,11.427879535047552,3.5642592675201854
18101,"Martin County, Indiana",9885.0,57199.0,14.435389988358557,12.443934494628142,2.2344013490725128
18103,"Miami County, Indiana",36100.0,53762.0,14.66354732542924,15.623519658929416,4.822427633179275
18105,"Monroe County, Indiana",140189.0,54096.0,47.420639799355776,21.82553400165607,6.372179438849695
18107,"Montgomery County, Indiana",37967.0,58311.0,20.233854731299363,12.205850010996262,4.097007223942208
18109,"Morgan County, Indiana",71394.0,71882.0,19.10765072513464,8.857403500769713,4.309333631234988
18111,"Newton County, Indiana",13865.0,62306.0,11.732180556951844,11.289019463826662,8.588685916322923
18113,"Noble County, Indiana",47293.0,63292.0,16.311431539841955,7.31881393689037,3.5480464625132
18115,"Ohio County, Indiana",5931.0,63036.0,15.7298277425204,9.963985594237695,1.4334470989761092
18117,"Orange County, Indiana",19752.0,56572.0,13.337694432330279,13.638472243698779,3.1828826910794126
18119,"Owen County, Indiana",21280.0,53831.0,14.0126971660449,14.249376079861777,5.780513609695104
18121,"Parke County, Indiana",16316.0,57156.0,12.973345984645906,15.496060889304314,6.389143031412016
18123,"Perry County, Indiana",19151.0,54387.0,15.56855575868373,10.63233190271817,3.629638192116518
18125,"Pike County, Indiana",12220.0,57283.0,14.163684635807458,10.148929049531459,3.588598901098901
18127,"Porter County, Indiana",172353.0,76736.0,30.250065186854965,10.107867944925573,4.3920678837271225
18129,"Posey County, Indiana",25301.0,69323.0,24.249551971326163,9.329446064139942,3.204925797284496
18131,"Pulaski County, Indiana",12496.0,52098.0,13.096060815480303,11.473410310619613,5.300581771170006
18133,"Putnam County, Indiana",36838.0,64993.0,17.72595703045375,9.750689010675707,2.0678246484698097
18135,"Randolph County, Indiana",24681.0,54912.0,16.210846189808322,12.156846507390998,5.935236826770998
18137,"Ripley County, Indiana",28953.0,64221.0,19.215086646279307,10.18954018954019,4.295566502463054
18139,"Rush County, Indiana",16706.0,58887.0,16.338223804149663,11.450846631745645,6.636838180462341
18141,"St. Joseph County, Indiana",272049.0,58599.0,32.12105512130291,14.445103217808441,4.769667724499703
18143,"Scott County, Indiana",24290.0,45794.0,13.289096126255382,16.58132787165045,4.636896707262066
18145,"Shelby County, Indiana",44825.0,64070.0,18.693961500144614,9.314762977629092,3.3006704486848895
18147,"Spencer County, Indiana",19949.0,59624.0,19.22099915325995,7.398943733495836,3.3300297324083252
18149,"Starke County, Indiana",23275.0,52802.0,11.884148240423544,14.82136693130825,5.74621699139551
18151,"Steuben County, Indiana",34379.0,61698.0,22.94784771702011,10.333027803238618,6.576206294690615
18153,"Sullivan County, Indiana",20814.0,49393.0,12.63298762127802,13.999459897380504,5.580110497237569
18155,"Switzerland County, Indiana",9870.0,56268.0,9.16234247590808,20.553846153846152,4.911810672025005
18157,"Tippecanoe County, Indiana",185961.0,53468.0,40.608391473242754,18.445081410123816,3.886610248689061
18159,"Tipton County, Indiana",15290.0,65983.0,24.766782513261386,10.617760617760617,3.340503606225484
18161,"Union County, Indiana",7098.0,60750.0,19.888009268198495,5.068394528437725,3.789303950550927
18163,"Vanderburgh County, Indiana",179695.0,54044.0,27.224569385765356,15.246784654281631,4.65953708323391
18165,"Vermillion County, Indiana",15477.0,53396.0,16.539557107415234,15.189125295508275,7.451790633608815
18167,"Vigo County, Indiana",106523.0,48552.0,25.073068589957977,19.81117694285511,6.52602561402837
18169,"Wabash County, Indiana",31120.0,59611.0,19.88048183700358,12.374238587365683,3.9329207426632062
18171,"Warren County, Indiana",8430.0,68136.0,18.02980132450331,11.529213753306083,2.6013592688071245
18173,"Warrick County, Indiana",63575.0,85613.0,32.82108575206913,5.639511689140669,3.6099333737129013
18175,"Washington County, Indiana",28025.0,53932.0,12.839366515837103,12.217194570135746,3.746760459089226
18177,"Wayne County, Indiana",66588.0,49952.0,19.444627663082912,16.403730908976517,4.613109286006482
18179,"Wells County, Indiana",28103.0,62802.0,18.035460619771662,7.044098384514627,2.399781838014726
18181,"White County, Indiana",24593.0,60327.0,17.61061946902655,8.642942559069729,5.005869528760691
18183,"Whitley County, Indiana",34048.0,67716.0,23.090226515375207,9.125872041023195,5.027151094441024
19001,"Adair County, Iowa",7439.0,57944.0,19.450757575757578,11.501992579359626,4.690775681341719
19003,"Adams County, Iowa",3697.0,57981.0,22.29299363057325,11.706239646604086,3.900508762012436
19005,"Allamakee County, Iowa",14068.0,59461.0,17.329110043935835,10.506852294974983,3.548112404200965
19007,"Appanoose County, Iowa",12310.0,46900.0,18.879022027447814,19.35774555582862,6.214798990095164
19009,"Audubon County, Iowa",5657.0,54643.0,21.47983172482059,11.310170104958377,1.859504132231405
19011,"Benton County, Iowa",25654.0,72334.0,21.636802786047298,8.493780207590524,2.6012634708286884
19013,"Black Hawk County, Iowa",131396.0,57191.0,29.52939910828482,14.969554517920242,5.155266322416354
19015,"Boone County, Iowa",26721.0,70984.0,25.607565511411668,6.60377358490566,2.0463187003110956
19017,"Bremer County, Iowa",24863.0,76782.0,33.66846493379108,7.416606003511326,3.415178571428571
19019,"Buchanan County, Iowa",20598.0,71024.0,21.427014459056892,8.026477077715127,2.5
19021,"Buena Vista County, Iowa",20723.0,53645.0,21.650351789538085,9.921882925839505,5.877536165953963
19023,"Butler County, Iowa",14421.0,61109.0,19.108657069611517,11.122851507466892,4.713429089387812
19025,"Calhoun County, Iowa",9962.0,60434.0,20.94144335743655,10.666522864538395,2.4180423157405255
19027,"Carroll County, Iowa",20756.0,61157.0,22.137025204117855,8.274613427285182,2.291178062421072
19029,"Cass County, Iowa",13158.0,55395.0,20.95635430038511,13.874487348138977,1.7351598173515983
19031,"Cedar County, Iowa",18494.0,72714.0,21.786475784343587,7.618102640427759,3.4103410341034106
19033,"Cerro Gordo County, Iowa",43185.0,58271.0,23.88989872760322,9.599019353622026,3.366583541147132
19035,"Cherokee County, Iowa",11606.0,59881.0,21.420817754191294,12.089764058896577,2.811179720506987
19037,"Chickasaw County, Iowa",12021.0,67146.0,18.373824929801,6.235722142313224,2.1351227695592496
19039,"Clarke County, Iowa",9736.0,58617.0,14.685095021203079,15.816540722082284,3.3124052825286863
19041,"Clay County, Iowa",16410.0,52307.0,23.857371509870177,12.220843672456576,4.672131147540984
19043,"Clayton County, Iowa",17173.0,58148.0,17.363083164300203,12.176073837415691,2.3650156180276665
19045,"Clinton County, Iowa",46589.0,56345.0,21.28466973128066,12.715394396457228,4.744042365401588
19047,"Crawford County, Iowa",16555.0,55552.0,16.82611142374789,18.060302734375,6.882295719844358
19049,"Dallas County, Iowa",96604.0,93492.0,50.4325917474805,5.6844885312038596,2.8016456710114324
19051,"Davis County, Iowa",9066.0,76755.0,19.145541570643505,9.609375,3.058603782395517
19053,"Decatur County, Iowa",7718.0,52753.0,26.427510082784973,15.299999999999999,4.198266522210184
19055,"Delaware County, Iowa",17508.0,69319.0,18.79817654372151,8.560894112224911,2.0357803824799507
19057,"Des Moines County, Iowa",39069.0,54318.0,21.91921790583998,13.973011140750039,3.8836437866802758
19059,"Dickinson County, Iowa",17536.0,65215.0,31.489459916910295,7.207518883699475,2.4477361067339007
19061,"Dubuque County, Iowa",98687.0,68198.0,32.097250624857985,9.30718213491164,4.057650498538122
19063,"Emmet County, Iowa",9433.0,58357.0,16.337085488287194,12.601249710715113,2.192173734890391
19065,"Fayette County, Iowa",19582.0,50973.0,17.194636805657876,12.191017145261386,2.5994040891811365
19067,"Floyd County, Iowa",15672.0,55827.0,20.340856748042377,11.817535698132712,2.6615019367737096
19069,"Franklin County, Iowa",10056.0,59019.0,18.033956341846196,12.56189994946943,3.452605147520402
19071,"Fremont County, Iowa",6702.0,63611.0,17.973029919932575,8.00121691512017,2.392047219633427
19073,"Greene County, Iowa",8831.0,52768.0,20.511994847850588,11.227184020204339,4.6263345195729535
19075,"Grundy County, Iowa",12336.0,74552.0,25.938407902382338,5.149229255493604,2.7069316225942734
19077,"Guthrie County, Iowa",10599.0,67625.0,20.586680761099366,9.778879146016012,3.6168665939658307
19079,"Hamilton County, Iowa",15073.0,62183.0,24.245567710297998,7.844456404736276,3.803042433947158
19081,"Hancock County, Iowa",10837.0,64730.0,20.32404406999352,10.741784037558686,2.4170212765957446
19083,"Hardin County, Iowa",16997.0,58845.0,19.67466449776332,8.957986303905239,2.880091795754446
19085,"Harrison County, Iowa",14589.0,67950.0,19.31415057154119,8.478351663650285,2.6399575484213322
19087,"Henry County, Iowa",20488.0,58767.0,21.673574389023866,10.254649196956889,4.598737601442742
19089,"Howard County, Iowa",9456.0,60387.0,18.20316168414462,8.22552824493316,1.7930750206100576
19091,"Humboldt County, Iowa",9622.0,60008.0,18.276529245423426,14.281213903181769,3.7360406091370555
19093,"Ida County, Iowa",6979.0,57266.0,19.26351638995317,11.873813348911932,1.5461071231363888
19095,"Iowa County, Iowa",16596.0,64720.0,23.102823102823102,9.258693393631974,3.9065958388667554
19097,"Jackson County, Iowa",19499.0,65541.0,19.342401978613516,11.13017259305469,4.276944751937204
19099,"Jasper County, Iowa",37686.0,63182.0,19.13787256490448,8.77742946708464,4.585268045588856
19101,"Jefferson County, Iowa",15846.0,47950.0,38.25836820083682,14.168159798261332,5.039309189328522
19103,"Johnson County, Iowa",151833.0,67414.0,54.08398810316509,16.70338930369736,3.776177336066043
19105,"Jones County, Iowa",20680.0,63279.0,21.696386195674283,9.894628630172193,3.983833718244804
19107,"Keokuk County, Iowa",10050.0,54233.0,17.022184300341298,12.5,4.473902236951118
19109,"Kossuth County, Iowa",14823.0,59878.0,18.895459748187715,11.484038553558001,3.8623691010471917
19111,"Lee County, Iowa",33724.0,54258.0,19.23381220070789,12.991943698490601,4.840002466243295
19113,"Linn County, Iowa",228567.0,70360.0,34.306324008480274,9.569793354036712,3.898545780542179
19115,"Louisa County, Iowa",10891.0,65867.0,15.30558482613277,10.042774781476659,4.484699261343652
19117,"Lucas County, Iowa",8650.0,55297.0,14.947856315179605,13.922560903848415,3.8964124495129484
19119,"Lyon County, Iowa",11953.0,69113.0,19.31877275091004,4.546994072819644,2.9141845113508293
19121,"Madison County, Iowa",16414.0,79306.0,24.750964731221394,6.664615384615384,2.7440347071583515
19123,"Mahaska County, Iowa",22132.0,60617.0,20.99236641221374,13.034148161970515,3.5447437011294527
19125,"Marion County, Iowa",33381.0,66822.0,30.87976142063169,7.4658353800617165,2.473332551869652
19127,"Marshall County, Iowa",40137.0,63591.0,20.70965797800211,11.86116283881647,5.4916420845624385
19129,"Mills County, Iowa",14658.0,77926.0,28.652900688298917,7.146810571468105,3.2399415748240603
19131,"Mitchell County, Iowa",10526.0,60991.0,21.4703425229741,4.896531623433401,1.2354271793979468
19133,"Monona County, Iowa",8732.0,56107.0,15.044958253050739,13.105945567106648,2.5538894095595124
19135,"Monroe County, Iowa",7589.0,69929.0,19.78723404255319,10.47988236866729,3.194297782470961
19137,"Montgomery County, Iowa",10327.0,56971.0,18.685219366747123,13.474201474201475,4.1230893000804505
19139,"Muscatine County, Iowa",43145.0,61547.0,22.896854425749815,10.452090653963163,3.7023675310033823
19141,"O'Brien County, Iowa",14139.0,62292.0,21.277915632754343,12.547087800637497,2.5347506132461164
19143,"Osceola County, Iowa",6168.0,65242.0,17.03601108033241,11.51375391204085,4.214087972931406
19145,"Page County, Iowa",15250.0,52108.0,17.28516498256282,13.905283867341204,7.050765511684126
19147,"Palo Alto County, Iowa",8996.0,59988.0,23.29278183292782,9.077225888618734,2.8157175877285145
19149,"Plymouth County, Iowa",25543.0,74239.0,23.77667348728442,6.313081337819117,2.3004254705415734
19151,"Pocahontas County, Iowa",7091.0,56350.0,17.12163789642714,10.208483105679367,5.549358616843279
19153,"Polk County, Iowa",488871.0,73015.0,38.02652118092224,10.098818139220075,4.40852206645803
19155,"Pottawattamie County, Iowa",93571.0,63840.0,22.873585024979448,10.871280185826357,3.844627753993944
19157,"Poweshiek County, Iowa",18628.0,56080.0,29.63299718961812,11.995082543027749,5.4659406144046025
19159,"Ringgold County, Iowa",4739.0,57700.0,20.31970488779588,9.444322424774873,1.9317160826594788
19161,"Sac County, Iowa",9829.0,61040.0,18.0786904078116,8.29875518672199,3.2023575638506876
19163,"Scott County, Iowa",174170.0,67675.0,33.578087197793835,11.83451739127884,4.100207661379402
19165,"Shelby County, Iowa",11750.0,62222.0,21.99712299208823,8.109745542669206,3.4807149576669802
19167,"Sioux County, Iowa",35647.0,78179.0,31.057778617659565,5.446166736489317,2.1810028536485935
19169,"Story County, Iowa",98106.0,62578.0,51.08056890182041,19.42100585227338,5.3966560597421225
19171,"Tama County, Iowa",17079.0,59794.0,16.54077253218884,12.821589205397302,4.580152671755725
19173,"Taylor County, Iowa",5932.0,59528.0,17.163814180929098,7.673901897111605,3.2619439868204285
19175,"Union County, Iowa",12193.0,52321.0,22.72562959392698,12.392875147034111,5.9555408095554085
19177,"Van Buren County, Iowa",7196.0,53218.0,16.267563823471203,12.732132808103543,5.517879161528977
19179,"Wapello County, Iowa",35343.0,51222.0,19.09083340271418,15.232995658465992,5.034631278738141
19181,"Warren County, Iowa",51862.0,85189.0,32.30944587327566,5.945384031026348,3.000558893391086
19183,"Washington County, Iowa",22525.0,66908.0,23.616574875426174,7.103529199386226,2.578466100996787
19185,"Wayne County, Iowa",6504.0,53039.0,15.150126060050424,13.556145556770263,2.155319876838864
19187,"Webster County, Iowa",37114.0,56934.0,19.895329791059087,14.279478524036781,3.054697838553154
19189,"Winnebago County, Iowa",10743.0,56578.0,24.065873235538334,7.161251980982568,2.0974049057945257
19191,"Winneshiek County, Iowa",20100.0,65330.0,30.617339990921472,8.23313293253173,2.132701421800948
19193,"Woodbury County, Iowa",105102.0,63061.0,23.33005747639894,13.387194348496381,4.406285436578649
19195,"Worth County, Iowa",7450.0,63795.0,19.988791331963384,7.010365521003818,3.6055923473142015
19197,"Wright County, Iowa",12978.0,55395.0,19.39930516642385,13.131550132957923,2.0411605937921724
20001,"Allen County, Kansas",12557.0,51840.0,18.70847418113999,16.276385224274406,6.024675532767184
20003,"Anderson County, Kansas",7800.0,56315.0,16.446233467510062,12.963205447165116,5.936454849498328
20005,"Atchison County, Kansas",16382.0,52243.0,22.145737043957126,13.94963552021206,4.440710513682189
20007,"Barber County, Kansas",4178.0,52984.0,24.70790378006873,19.623655913978492,2.32670867668444
20009,"Barton County, Kansas",25708.0,50077.0,20.865870463941203,15.531617793736284,3.759283362682796
20011,"Bourbon County, Kansas",14410.0,49951.0,23.544917756221004,13.398504887866592,3.557910673732021
20013,"Brown County, Kansas",9532.0,52314.0,19.083139083139084,14.617194183062447,5.383465071565905
20015,"Butler County, Kansas",67404.0,71651.0,32.263609019155524,9.506290239605905,3.3835400364952215
20017,"Chase County, Kansas",2583.0,49453.0,29.32745314222712,6.72,0.7413509060955519
20019,"Chautauqua County, Kansas",3394.0,46170.0,15.166461159062885,17.921146953405017,8.190883190883191
20021,"Cherokee County, Kansas",19507.0,47298.0,19.63874228796551,12.914630342102527,1.3882618510158014
20023,"Cheyenne County, Kansas",2647.0,45039.0,21.60751565762004,15.801614763552479,2.53766851704996
20025,"Clark County, Kansas",1994.0,55556.0,27.3371104815864,10.0,1.06951871657754
20027,"Clay County, Kansas",8085.0,52716.0,25.80131043031698,7.858942065491184,2.029664324746292
20029,"Cloud County, Kansas",9037.0,53110.0,22.325581395348838,11.411764705882353,4.571554770318021
20031,"Coffey County, Kansas",8361.0,63167.0,22.732686744937894,12.228557563993691,4.305423406279734
20033,"Comanche County, Kansas",1809.0,49333.0,18.140589569160998,6.351039260969977,3.747323340471092
20035,"Cowley County, Kansas",34769.0,51732.0,24.137629519520832,13.707623868691519,5.78656224749829
20037,"Crawford County, Kansas",39018.0,45191.0,30.133071739315874,20.541736362164787,4.044853824589508
20039,"Decatur County, Kansas",2792.0,46733.0,22.309970384995065,13.658176448874123,4.3140028288543135
20041,"Dickinson County, Kansas",18572.0,59400.0,24.4709503655252,8.744579239172202,2.9736618521665252
20043,"Doniphan County, Kansas",7549.0,54792.0,18.708375378405652,15.75642523364486,1.850403961428199
20045,"Douglas County, Kansas",118690.0,62594.0,52.3403036379261,16.502249444414332,4.357211270424428
20047,"Edwards County, Kansas",2911.0,49679.0,18.164435946462714,10.095305330038828,2.414045354791514
20049,"Elk County, Kansas",2466.0,45660.0,17.981961668545658,14.320585842148088,4.965243296921549
20051,"Ellis County, Kansas",28893.0,54858.0,37.41993482413755,15.57433039726766,3.577785688857245
20053,"Ellsworth County, Kansas",6403.0,55318.0,20.80899848583171,10.360441948922297,3.7961335676625656
20055,"Finney County, Kansas",38338.0,61374.0,17.743286741037963,13.164536783655251,5.17748578152579
20057,"Ford County, Kansas",34426.0,59578.0,20.48508367693427,12.260923882328445,3.7237908862175004
20059,"Franklin County, Kansas",25953.0,63996.0,23.019431988041852,8.802411837042326,2.8432885166409525
20061,"Geary County, Kansas",36514.0,54664.0,23.855727711455422,18.131929982551924,3.545444673688783
20063,"Gove County, Kansas",2774.0,53226.0,19.61398017736046,6.470588235294119,3.264996203492786
20065,"Graham County, Kansas",2444.0,44091.0,26.384180790960453,9.211618257261412,4.022082018927445
20067,"Grant County, Kansas",7430.0,60417.0,24.083769633507853,8.651226158038147,2.511078286558346
